model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,0,3,128,3,2.7059476375579834,680,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,32,3,128,1,2.8021512031555176,640,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,32,3,128,2,2.682744264602661,636,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,32,3,128,3,2.691927671432495,667,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,64,3,128,1,2.8190648555755615,690,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,64,3,128,2,2.6994595527648926,640,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,64,3,128,3,2.6988608837127686,669,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,128,3,128,1,2.8062057495117188,658,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,128,3,128,2,2.6942780017852783,654,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,128,3,128,3,2.6888532638549805,646,16276.878,15316.508,600.521,359.849
