model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,0,3,128,3,1.0805447101593018,612,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,32,3,128,1,1.3721623420715332,641,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,32,3,128,2,1.0792529582977295,647,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,32,3,128,3,1.0808868408203125,581,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,64,3,128,1,1.2016534805297852,657,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,64,3,128,2,1.085914134979248,633,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,64,3,128,3,1.082563877105713,623,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,128,3,128,1,1.2406551837921143,662,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,128,3,128,2,1.0803883075714111,637,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,128,3,128,3,1.0871179103851318,619,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,256,3,128,1,1.3341100215911865,633,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,256,3,128,2,1.0811946392059326,639,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,2048,256,3,128,3,1.0714612007141113,656,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,0,3,128,1,1.23166823387146,659,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,0,3,128,2,1.0856082439422607,622,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,0,3,128,3,1.0801892280578613,596,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,32,3,128,1,1.3452861309051514,700,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,32,3,128,2,1.0850086212158203,621,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,32,3,128,3,1.0787773132324219,574,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,64,3,128,1,1.2961742877960205,629,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,64,3,128,2,1.0822546482086182,617,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,64,3,128,3,1.105668306350708,616,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,128,3,128,1,1.2111670970916748,666,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,128,3,128,2,1.0839340686798096,658,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,128,3,128,3,1.0844764709472656,599,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,256,3,128,1,1.2137351036071777,629,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,256,3,128,2,1.0886037349700928,642,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,1024,8,4096,256,3,128,3,1.078883171081543,635,5324.167,4714.258,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,-1,0,3,128,1,1.3688960075378418,658,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,-1,0,3,128,2,1.0822651386260986,654,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,-1,0,3,128,3,1.0913925170898438,620,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,0,3,128,1,1.1999919414520264,608,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,0,3,128,2,1.0896315574645996,626,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,0,3,128,3,1.072728157043457,668,5582.333,4714.258,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q0f32-MLC,vulkan:0,4096,2048,1,2048,32,3,128,1,1.332517385482788,652,5582.333,4714.258,258.068,610.007
