model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,256,3,128,1,2.6389784812927246,634,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,256,3,128,2,2.5789620876312256,673,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,2048,256,3,128,3,2.5811026096343994,661,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,0,3,128,1,2.7275264263153076,678,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,0,3,128,2,2.6035916805267334,643,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,0,3,128,3,2.59747576713562,592,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,32,3,128,1,2.6527178287506104,645,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,32,3,128,2,2.6068384647369385,667,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,32,3,128,3,2.590935230255127,633,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,64,3,128,1,2.7283551692962646,684,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,64,3,128,2,2.5975897312164307,690,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,64,3,128,3,2.569131851196289,635,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,128,3,128,1,2.765059471130371,680,14755.146,13824.508,600.521,330.117
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,4,4096,128,3,128,2,2.584712266921997,607,14755.146,13824.508,600.521,330.117
