model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,256,3,128,3,0.5238876342773438,685,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,-1,0,3,128,1,0.785304069519043,712,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,-1,0,3,128,2,0.5239899158477783,653,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,-1,0,3,128,3,0.5271410942077637,653,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,0,3,128,1,0.7928509712219238,655,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,0,3,128,2,0.5306296348571777,692,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,0,3,128,3,0.5325658321380615,687,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,32,3,128,1,0.6754846572875977,656,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,32,3,128,2,0.5287423133850098,642,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,32,3,128,3,0.535935640335083,667,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,64,3,128,1,0.711566686630249,668,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,64,3,128,2,0.5305852890014648,647,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,64,3,128,3,0.5280497074127197,636,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,128,3,128,1,0.7389402389526367,658,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,128,3,128,2,0.5323495864868164,626,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,128,3,128,3,0.5478360652923584,684,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,256,3,128,1,0.673192024230957,628,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,256,3,128,2,0.5291283130645752,656,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,2048,256,3,128,3,0.5369138717651367,669,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,0,3,128,1,0.6917257308959961,618,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,0,3,128,2,0.5335595607757568,661,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,0,3,128,3,0.5441343784332275,614,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,32,3,128,1,0.7140188217163086,607,1338.824,736.82,258.068,343.936
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,4,4096,32,3,128,2,0.5284223556518555,652,1338.824,736.82,258.068,343.936
